epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,18048.4,1.09679,0.863,0.68102,0.5739,0.47055,0.4883,0.3073,0.29756,2.18477,0.92186,0.69001,0.00602667,0.00602667,0.00602667
151,18168.6,1.13671,0.86792,0.68268,0.57215,0.47118,0.48825,0.30698,0.2975,2.18396,0.92202,0.68999,0.006,0.006,0.006
152,18288.7,1.12985,0.86507,0.68236,0.57426,0.47092,0.48864,0.30712,0.29788,2.18264,0.92186,0.68994,0.00597333,0.00597333,0.00597333
153,18409,1.08152,0.8688,0.67977,0.57637,0.47001,0.48853,0.30673,0.29777,2.18273,0.92159,0.68999,0.00594667,0.00594667,0.00594667
154,18529.7,1.13748,0.86616,0.6833,0.58012,0.46828,0.48836,0.30617,0.29785,2.18184,0.92151,0.68999,0.00592,0.00592,0.00592
155,18649.8,1.10034,0.85906,0.67951,0.57756,0.46955,0.48822,0.30723,0.29788,2.18069,0.92138,0.68995,0.00589333,0.00589333,0.00589333
156,18769.6,1.11163,0.86699,0.6823,0.57935,0.46844,0.48847,0.30733,0.2983,2.17987,0.92129,0.68993,0.00586667,0.00586667,0.00586667
157,18890.2,1.06456,0.8536,0.67921,0.58185,0.46795,0.48847,0.30849,0.29844,2.17927,0.92111,0.68984,0.00584,0.00584,0.00584
158,19010.2,1.08985,0.85444,0.68122,0.58126,0.46935,0.48867,0.30838,0.29868,2.17852,0.92105,0.68979,0.00581333,0.00581333,0.00581333
159,19130.1,1.12804,0.85487,0.6773,0.57844,0.4712,0.48842,0.30863,0.29869,2.17722,0.92073,0.68977,0.00578667,0.00578667,0.00578667
160,19251,1.08344,0.8487,0.67642,0.57583,0.47319,0.48894,0.30858,0.29894,2.17659,0.92054,0.68973,0.00576,0.00576,0.00576
161,19371.3,1.14015,0.85636,0.67933,0.57472,0.47249,0.48894,0.30812,0.29882,2.17635,0.92047,0.68966,0.00573333,0.00573333,0.00573333
162,19491.1,1.10225,0.85421,0.67769,0.57473,0.47293,0.48936,0.30833,0.299,2.17623,0.92044,0.68961,0.00570667,0.00570667,0.00570667
163,19611.2,1.12348,0.85634,0.67644,0.5752,0.47274,0.48947,0.30801,0.29904,2.17537,0.92024,0.68957,0.00568,0.00568,0.00568
164,19731.7,1.09158,0.84988,0.67753,0.57716,0.47254,0.48968,0.30853,0.29926,2.17429,0.91997,0.68944,0.00565333,0.00565333,0.00565333
165,19851.6,1.09373,0.84991,0.67901,0.57912,0.47174,0.48977,0.30898,0.29946,2.17383,0.92012,0.6894,0.00562667,0.00562667,0.00562667
166,19972.2,1.06589,0.84529,0.67653,0.57961,0.4735,0.48973,0.30822,0.29929,2.17322,0.91992,0.68936,0.0056,0.0056,0.0056
167,20092.1,1.08462,0.85374,0.67785,0.57983,0.47379,0.48994,0.30792,0.29928,2.17268,0.91977,0.68926,0.00557333,0.00557333,0.00557333
168,20212.5,1.11393,0.8501,0.67818,0.58149,0.47274,0.49002,0.30796,0.2996,2.17159,0.91953,0.68928,0.00554667,0.00554667,0.00554667
169,20332.6,1.0878,0.84636,0.67652,0.58068,0.47181,0.49008,0.30825,0.29943,2.17113,0.91942,0.68921,0.00552,0.00552,0.00552
170,20453,1.09522,0.84189,0.67596,0.58211,0.47115,0.49028,0.30789,0.29941,2.17052,0.91957,0.68913,0.00549333,0.00549333,0.00549333
171,20573.5,1.0775,0.8421,0.67385,0.58148,0.47047,0.48992,0.30771,0.29933,2.17045,0.91954,0.68911,0.00546667,0.00546667,0.00546667
172,20693.3,1.06522,0.84074,0.67428,0.58334,0.4703,0.48989,0.308,0.29916,2.16945,0.91935,0.6891,0.00544,0.00544,0.00544
173,20813.8,1.11108,0.84186,0.67641,0.58287,0.47056,0.48982,0.30794,0.29916,2.16934,0.9193,0.68907,0.00541333,0.00541333,0.00541333
174,20933.5,1.08872,0.83255,0.67465,0.58397,0.46888,0.48997,0.30818,0.2993,2.16888,0.91907,0.68898,0.00538667,0.00538667,0.00538667
175,21054,1.08617,0.8306,0.67511,0.58318,0.47042,0.48996,0.30816,0.29933,2.16874,0.91905,0.68899,0.00536,0.00536,0.00536
176,21174.6,1.05303,0.83637,0.67436,0.58157,0.47053,0.49043,0.30842,0.29976,2.1684,0.91885,0.68896,0.00533333,0.00533333,0.00533333
177,21294.9,1.10058,0.83358,0.67416,0.58284,0.47074,0.4901,0.30856,0.29991,2.16788,0.91885,0.68889,0.00530667,0.00530667,0.00530667
178,21415.3,1.07721,0.83704,0.67639,0.58482,0.46991,0.48993,0.30884,0.29963,2.16736,0.91894,0.6889,0.00528,0.00528,0.00528
179,21534.9,1.07473,0.82974,0.67246,0.58313,0.47128,0.49005,0.30893,0.29976,2.1674,0.91891,0.68882,0.00525333,0.00525333,0.00525333
180,21655.3,1.09186,0.83616,0.67544,0.5828,0.47109,0.49023,0.30925,0.30004,2.16712,0.91872,0.68884,0.00522667,0.00522667,0.00522667
181,21775.8,1.06958,0.83006,0.67132,0.58446,0.47018,0.49048,0.30908,0.30013,2.16656,0.91862,0.6888,0.0052,0.0052,0.0052
182,21895.8,1.06098,0.8213,0.67324,0.58639,0.46894,0.49045,0.30923,0.30016,2.16626,0.91841,0.68877,0.00517333,0.00517333,0.00517333
183,22016,1.07766,0.82771,0.67375,0.58613,0.47034,0.49076,0.30923,0.30038,2.1661,0.91829,0.68871,0.00514667,0.00514667,0.00514667
184,22136.4,1.07526,0.83102,0.67272,0.58749,0.47086,0.49065,0.30955,0.30052,2.16582,0.91816,0.68867,0.00512,0.00512,0.00512
185,22256.7,1.08082,0.82137,0.67167,0.59045,0.46798,0.4912,0.3095,0.30062,2.16557,0.9179,0.68864,0.00509333,0.00509333,0.00509333
186,22376.6,1.06254,0.82052,0.67131,0.58929,0.46866,0.49094,0.30957,0.30051,2.16497,0.91793,0.68863,0.00506667,0.00506667,0.00506667
187,22496.7,1.02896,0.81913,0.67364,0.58993,0.46878,0.49086,0.30966,0.30052,2.16488,0.91769,0.68866,0.00504,0.00504,0.00504
188,22617.4,1.07193,0.82422,0.67037,0.5885,0.47029,0.49108,0.30955,0.30065,2.16487,0.9177,0.6886,0.00501333,0.00501333,0.00501333
189,22737.7,1.04995,0.8199,0.67,0.58982,0.46878,0.49113,0.30974,0.30071,2.16476,0.91745,0.68861,0.00498667,0.00498667,0.00498667
190,22857.5,1.05607,0.81828,0.67293,0.58843,0.47043,0.49117,0.30986,0.30068,2.16409,0.91722,0.6886,0.00496,0.00496,0.00496
191,22978,1.07531,0.81753,0.67123,0.58839,0.4703,0.49126,0.31002,0.30086,2.16371,0.9173,0.68856,0.00493333,0.00493333,0.00493333
192,23098.3,1.07976,0.81362,0.66928,0.58985,0.46953,0.4914,0.3098,0.30075,2.16355,0.91711,0.68857,0.00490667,0.00490667,0.00490667
193,23218.4,1.04811,0.81356,0.67146,0.59166,0.46819,0.49154,0.31004,0.30098,2.16302,0.91716,0.68852,0.00488,0.00488,0.00488
194,23338.9,1.05945,0.81328,0.67089,0.59093,0.46948,0.49156,0.31002,0.3011,2.16308,0.91721,0.68851,0.00485333,0.00485333,0.00485333
195,23459.1,1.06268,0.80578,0.66635,0.5909,0.47058,0.49163,0.31019,0.30105,2.16212,0.91708,0.68852,0.00482667,0.00482667,0.00482667
196,23579.6,1.05383,0.80717,0.67045,0.59107,0.47,0.49158,0.31015,0.30111,2.1621,0.91714,0.68852,0.0048,0.0048,0.0048
197,23699.5,1.05589,0.8043,0.67023,0.59017,0.47132,0.49158,0.30959,0.30091,2.16181,0.91722,0.68849,0.00477333,0.00477333,0.00477333
198,23820.3,1.03061,0.80455,0.67041,0.58928,0.47192,0.49178,0.30929,0.30107,2.16151,0.91732,0.68852,0.00474667,0.00474667,0.00474667
199,23940.1,1.04143,0.80702,0.66996,0.59104,0.47144,0.49176,0.30932,0.30112,2.16103,0.91736,0.68847,0.00472,0.00472,0.00472
200,24060.4,1.02373,0.80412,0.67069,0.58865,0.47226,0.49156,0.30929,0.30107,2.16127,0.91742,0.68851,0.00469333,0.00469333,0.00469333
201,24181.2,1.08472,0.8029,0.6678,0.58875,0.4723,0.49145,0.30979,0.30111,2.16145,0.91753,0.68856,0.00466667,0.00466667,0.00466667
202,24301.2,1.08732,0.80159,0.66931,0.58923,0.47195,0.49139,0.31001,0.30099,2.16085,0.91749,0.68857,0.00464,0.00464,0.00464
203,24421.6,1.07962,0.7995,0.66784,0.58877,0.47158,0.49134,0.30967,0.30084,2.16141,0.91767,0.68856,0.00461333,0.00461333,0.00461333
204,24541.8,1.04225,0.80026,0.66605,0.58977,0.47207,0.4915,0.3099,0.30101,2.16135,0.91745,0.68855,0.00458667,0.00458667,0.00458667
205,24662.4,1.04408,0.79569,0.66815,0.58778,0.47197,0.49149,0.30993,0.30083,2.16052,0.91744,0.68855,0.00456,0.00456,0.00456
206,24782.4,1.06131,0.79927,0.66954,0.58814,0.47219,0.49187,0.3105,0.30119,2.16051,0.91708,0.68855,0.00453333,0.00453333,0.00453333
207,24903,1.05347,0.79332,0.66853,0.58979,0.4711,0.49212,0.31087,0.3012,2.16029,0.917,0.68852,0.00450667,0.00450667,0.00450667
208,25023.2,1.04816,0.79247,0.66718,0.58993,0.4711,0.49212,0.31059,0.30124,2.16004,0.917,0.68853,0.00448,0.00448,0.00448
209,25144,1.05498,0.7941,0.66906,0.58976,0.47098,0.49183,0.31,0.301,2.15983,0.91678,0.68851,0.00445333,0.00445333,0.00445333
210,25263.7,1.03011,0.78484,0.66681,0.58925,0.47168,0.49229,0.31059,0.30124,2.15939,0.91682,0.68851,0.00442667,0.00442667,0.00442667
211,25383.6,1.0413,0.79285,0.66889,0.58932,0.47161,0.49259,0.311,0.30134,2.15851,0.91689,0.68855,0.0044,0.0044,0.0044
212,25504.2,1.04041,0.79219,0.66563,0.58772,0.47388,0.49245,0.31094,0.30156,2.15855,0.91689,0.68858,0.00437333,0.00437333,0.00437333
213,25624.2,1.03539,0.77941,0.66443,0.58826,0.47226,0.49211,0.31098,0.30133,2.15844,0.91693,0.68859,0.00434667,0.00434667,0.00434667
214,25744.5,1.04776,0.78731,0.66629,0.58877,0.47245,0.49231,0.31086,0.30145,2.15799,0.91707,0.68859,0.00432,0.00432,0.00432
215,25864.9,1.05143,0.77998,0.66616,0.58804,0.47328,0.49261,0.31053,0.30123,2.15757,0.91716,0.68855,0.00429333,0.00429333,0.00429333
216,25985.3,1.04351,0.78274,0.66577,0.5883,0.47306,0.49285,0.31043,0.30147,2.15728,0.91706,0.68858,0.00426667,0.00426667,0.00426667
217,26105.7,1.0335,0.7816,0.66659,0.58808,0.47283,0.49242,0.30979,0.30131,2.15758,0.91685,0.68855,0.00424,0.00424,0.00424
218,26226.1,1.02778,0.77488,0.6637,0.58917,0.47311,0.49247,0.30917,0.30121,2.15739,0.91689,0.68856,0.00421333,0.00421333,0.00421333
219,26346.5,1.03998,0.78735,0.66514,0.58979,0.47307,0.49234,0.30922,0.30122,2.15705,0.91675,0.68856,0.00418667,0.00418667,0.00418667
220,26467.2,1.02065,0.77946,0.66294,0.59026,0.47335,0.49235,0.30938,0.30114,2.15746,0.91661,0.68858,0.00416,0.00416,0.00416
221,26587.3,1.03449,0.77786,0.66388,0.59063,0.47332,0.49263,0.30956,0.30122,2.15742,0.91672,0.68859,0.00413333,0.00413333,0.00413333
222,26707.7,1.0377,0.76984,0.66237,0.5922,0.47229,0.49231,0.30945,0.30121,2.15714,0.91663,0.68861,0.00410667,0.00410667,0.00410667
223,26828,1.0135,0.77352,0.66375,0.59179,0.47157,0.49241,0.30916,0.30105,2.157,0.9169,0.68861,0.00408,0.00408,0.00408
224,26948.6,1.03604,0.77111,0.66241,0.5938,0.47024,0.49256,0.30933,0.30106,2.15684,0.91711,0.68857,0.00405333,0.00405333,0.00405333
225,27068.7,1.02036,0.76985,0.66303,0.59387,0.47008,0.49223,0.30976,0.30109,2.15646,0.91706,0.6886,0.00402667,0.00402667,0.00402667
226,27189.4,1.00226,0.77112,0.66235,0.59343,0.47005,0.49225,0.31017,0.30106,2.15664,0.91741,0.68863,0.004,0.004,0.004
227,27309.7,1.01909,0.76583,0.66032,0.59334,0.46967,0.49244,0.31131,0.30115,2.1565,0.91724,0.6886,0.00397333,0.00397333,0.00397333
228,27429.7,1.01791,0.7679,0.66021,0.59304,0.47072,0.49223,0.31093,0.30107,2.15684,0.91735,0.68862,0.00394667,0.00394667,0.00394667
229,27550,1.00754,0.7671,0.66234,0.5924,0.47119,0.49225,0.31068,0.30101,2.15606,0.91715,0.68853,0.00392,0.00392,0.00392
230,27670.4,0.97836,0.76104,0.65967,0.59367,0.47013,0.49222,0.31094,0.30113,2.15558,0.91721,0.68852,0.00389333,0.00389333,0.00389333
231,27790.9,1.02628,0.76671,0.66051,0.59339,0.47136,0.4924,0.31048,0.3013,2.15579,0.91739,0.68855,0.00386667,0.00386667,0.00386667
232,27911.4,1.0193,0.77135,0.66418,0.59403,0.47104,0.49229,0.31103,0.30115,2.15575,0.91729,0.68853,0.00384,0.00384,0.00384
233,28031.5,1.01089,0.76859,0.65943,0.59443,0.47095,0.49264,0.31069,0.30127,2.15555,0.9175,0.6885,0.00381333,0.00381333,0.00381333
234,28151.2,0.98203,0.75763,0.66036,0.5958,0.47068,0.49257,0.31086,0.30121,2.15538,0.91736,0.6885,0.00378667,0.00378667,0.00378667
235,28272.1,1.00979,0.7661,0.65984,0.59319,0.47238,0.49241,0.31092,0.30114,2.15498,0.91752,0.68851,0.00376,0.00376,0.00376
236,28392.2,0.98856,0.75931,0.66101,0.59413,0.47068,0.49227,0.31049,0.30105,2.15525,0.9176,0.68858,0.00373333,0.00373333,0.00373333
237,28512.4,1.02171,0.75618,0.66001,0.59534,0.47053,0.49211,0.31057,0.30099,2.15493,0.91767,0.68852,0.00370667,0.00370667,0.00370667
238,28632.7,0.97931,0.75033,0.65752,0.59385,0.47104,0.49214,0.31019,0.30086,2.15472,0.9177,0.68854,0.00368,0.00368,0.00368
239,28753.2,1.01408,0.75482,0.65858,0.59463,0.4708,0.49215,0.31013,0.30086,2.15454,0.91765,0.68854,0.00365333,0.00365333,0.00365333
240,28873.1,0.97243,0.74656,0.6575,0.59614,0.46948,0.49206,0.31051,0.30103,2.15483,0.9179,0.68857,0.00362667,0.00362667,0.00362667
241,28993.2,1.01256,0.74899,0.65838,0.59628,0.46923,0.49208,0.30985,0.30092,2.15471,0.91797,0.68857,0.0036,0.0036,0.0036
242,29113.9,1.00094,0.7561,0.66127,0.59519,0.46981,0.49234,0.31003,0.30098,2.15485,0.91787,0.68855,0.00357333,0.00357333,0.00357333
243,29234.2,0.99438,0.753,0.65936,0.59556,0.46956,0.49211,0.31102,0.30099,2.15424,0.91796,0.6885,0.00354667,0.00354667,0.00354667
244,29354.6,0.98768,0.74657,0.65841,0.59537,0.4691,0.49237,0.31082,0.30096,2.15415,0.9179,0.68848,0.00352,0.00352,0.00352
245,29474.5,0.98992,0.7464,0.65947,0.59548,0.46848,0.49232,0.31015,0.30097,2.15365,0.91806,0.68854,0.00349333,0.00349333,0.00349333
246,29595.1,0.99866,0.7528,0.65896,0.59608,0.46785,0.49203,0.31071,0.3011,2.15375,0.91802,0.68854,0.00346667,0.00346667,0.00346667
247,29715.4,0.97981,0.74938,0.65865,0.59636,0.46742,0.49198,0.31093,0.30086,2.15306,0.9182,0.68854,0.00344,0.00344,0.00344
248,29835.4,0.99394,0.73977,0.65807,0.59526,0.46867,0.49193,0.31049,0.30101,2.15292,0.91803,0.6885,0.00341333,0.00341333,0.00341333
249,29955.9,0.97562,0.7433,0.65464,0.59588,0.46845,0.49176,0.3103,0.3009,2.15268,0.91809,0.68852,0.00338667,0.00338667,0.00338667
250,30076,0.98163,0.73483,0.65489,0.59547,0.46755,0.4916,0.31059,0.30092,2.15198,0.91802,0.68846,0.00336,0.00336,0.00336
251,30196.6,0.99303,0.74464,0.65762,0.59568,0.46755,0.49161,0.31007,0.30081,2.15173,0.91805,0.68843,0.00333333,0.00333333,0.00333333
252,30316.6,0.97177,0.73237,0.65357,0.59476,0.46803,0.49151,0.30987,0.30088,2.15161,0.91813,0.68842,0.00330667,0.00330667,0.00330667
253,30437,0.98289,0.73575,0.65434,0.59224,0.46902,0.49167,0.31055,0.3011,2.15154,0.91789,0.68839,0.00328,0.00328,0.00328
254,30557.4,0.99223,0.73882,0.65881,0.59399,0.46775,0.49172,0.31044,0.30098,2.15166,0.91811,0.68836,0.00325333,0.00325333,0.00325333
255,30677.7,0.98943,0.73773,0.65502,0.59449,0.46761,0.49196,0.31069,0.30101,2.15169,0.91797,0.68834,0.00322667,0.00322667,0.00322667
256,30798.1,1.01112,0.7369,0.65717,0.59151,0.46892,0.49186,0.31058,0.30103,2.15148,0.91815,0.68834,0.0032,0.0032,0.0032
257,30918.4,1.00807,0.73671,0.65623,0.59213,0.46829,0.49195,0.31041,0.30124,2.15116,0.91834,0.68834,0.00317333,0.00317333,0.00317333
258,31038.6,1.01209,0.73359,0.65872,0.59255,0.46855,0.49185,0.31086,0.30123,2.15135,0.91845,0.68835,0.00314667,0.00314667,0.00314667
259,31159.1,0.98106,0.73771,0.65767,0.59124,0.46868,0.49197,0.30997,0.301,2.15126,0.91834,0.68834,0.00312,0.00312,0.00312
260,31279,0.98344,0.73721,0.6563,0.59213,0.46823,0.49166,0.30982,0.30119,2.15112,0.9183,0.6883,0.00309333,0.00309333,0.00309333
261,31399.3,0.98271,0.73037,0.6555,0.59304,0.46836,0.49165,0.30983,0.30108,2.15108,0.91813,0.68827,0.00306667,0.00306667,0.00306667
262,31519.7,0.98849,0.72372,0.65427,0.59309,0.46746,0.49164,0.31004,0.30103,2.1507,0.91835,0.68828,0.00304,0.00304,0.00304
263,31640.1,0.96842,0.73746,0.65544,0.59534,0.46623,0.49145,0.31023,0.30086,2.15008,0.91836,0.68827,0.00301333,0.00301333,0.00301333
264,31760.6,0.98775,0.73022,0.65485,0.5947,0.46815,0.4915,0.30982,0.30086,2.14952,0.91844,0.68827,0.00298667,0.00298667,0.00298667
265,31880.6,0.98759,0.72421,0.65387,0.59324,0.46807,0.49153,0.3101,0.3009,2.14931,0.91848,0.68828,0.00296,0.00296,0.00296
266,32001.1,0.96086,0.72582,0.65459,0.59102,0.46911,0.49148,0.30992,0.3009,2.14908,0.91863,0.68826,0.00293333,0.00293333,0.00293333
267,32121.6,0.9656,0.72288,0.65339,0.59372,0.46692,0.49153,0.31022,0.3009,2.14901,0.91876,0.68827,0.00290667,0.00290667,0.00290667
268,32241.6,0.96418,0.72034,0.64943,0.59399,0.46707,0.49151,0.30976,0.30081,2.14923,0.91898,0.68826,0.00288,0.00288,0.00288
269,32361.6,0.96533,0.71825,0.65213,0.59376,0.46637,0.49143,0.30992,0.30095,2.14888,0.9189,0.68825,0.00285333,0.00285333,0.00285333
270,32481.7,0.96939,0.71808,0.65255,0.59367,0.46726,0.4915,0.30985,0.30074,2.14907,0.91892,0.68827,0.00282667,0.00282667,0.00282667
271,32601.9,0.97662,0.71389,0.65136,0.59427,0.46629,0.4913,0.31003,0.30069,2.14886,0.91911,0.68821,0.0028,0.0028,0.0028
272,32722.3,0.98005,0.71263,0.65079,0.59165,0.46817,0.4912,0.30999,0.30057,2.1485,0.91941,0.68824,0.00277333,0.00277333,0.00277333
273,32842.6,0.96179,0.71785,0.65284,0.59199,0.46789,0.49116,0.30934,0.30068,2.14862,0.91973,0.68829,0.00274667,0.00274667,0.00274667
274,32962.9,0.9366,0.71257,0.65019,0.59349,0.46695,0.49118,0.3096,0.30071,2.14861,0.92008,0.68826,0.00272,0.00272,0.00272
275,33083.1,0.96964,0.71677,0.65146,0.59307,0.46788,0.49128,0.30888,0.3003,2.14878,0.92027,0.6883,0.00269333,0.00269333,0.00269333
276,33203.5,0.9671,0.7171,0.65082,0.59387,0.46786,0.49141,0.30941,0.3007,2.14855,0.92049,0.68833,0.00266667,0.00266667,0.00266667
277,33323.9,0.97109,0.71258,0.65115,0.59384,0.46779,0.49124,0.30887,0.30052,2.14856,0.92073,0.68835,0.00264,0.00264,0.00264
278,33443.8,0.95094,0.71568,0.6491,0.59406,0.46719,0.49127,0.30911,0.30052,2.1487,0.92088,0.68841,0.00261333,0.00261333,0.00261333
279,33564.1,0.97313,0.71425,0.65086,0.59194,0.46849,0.49117,0.30923,0.3003,2.14859,0.92106,0.68846,0.00258667,0.00258667,0.00258667
280,33684.2,0.96546,0.70526,0.64831,0.59212,0.46818,0.49113,0.3094,0.30057,2.1486,0.92136,0.68849,0.00256,0.00256,0.00256
281,33804.4,0.95191,0.71284,0.65062,0.59196,0.46914,0.49115,0.30985,0.30054,2.14843,0.92169,0.68851,0.00253333,0.00253333,0.00253333
282,33924.8,0.96832,0.70923,0.65062,0.59252,0.46925,0.49097,0.31036,0.30049,2.14822,0.92202,0.68848,0.00250667,0.00250667,0.00250667
283,34044.7,0.95278,0.7007,0.64909,0.59468,0.46839,0.49128,0.3099,0.30051,2.14857,0.92206,0.68853,0.00248,0.00248,0.00248
284,34165.3,0.96272,0.71076,0.65302,0.59379,0.46877,0.49114,0.30971,0.30033,2.14877,0.92253,0.68853,0.00245333,0.00245333,0.00245333
285,34285.2,0.95904,0.70675,0.65097,0.592,0.46999,0.49104,0.30963,0.3003,2.14859,0.92282,0.68856,0.00242667,0.00242667,0.00242667
286,34405.6,0.95135,0.70593,0.64951,0.59139,0.47015,0.49102,0.30922,0.3003,2.14887,0.92306,0.68859,0.0024,0.0024,0.0024
287,34525.8,0.95641,0.70738,0.64877,0.59099,0.46995,0.49079,0.30923,0.3002,2.14865,0.92306,0.68857,0.00237333,0.00237333,0.00237333
288,34645.9,0.94022,0.70267,0.65014,0.59172,0.47007,0.49072,0.3093,0.30009,2.14873,0.92331,0.6886,0.00234667,0.00234667,0.00234667
289,34766.1,0.94282,0.69464,0.64709,0.5907,0.47059,0.49058,0.30928,0.30005,2.14897,0.92353,0.68862,0.00232,0.00232,0.00232
290,34886,0.94677,0.7014,0.64871,0.59242,0.46925,0.49044,0.30905,0.29974,2.14885,0.92388,0.68863,0.00229333,0.00229333,0.00229333
291,35008.5,0.56713,0.6784,0.6509,0.59242,0.46981,0.49037,0.30885,0.29982,2.14892,0.92411,0.68865,0.00226667,0.00226667,0.00226667
292,35126.4,0.56677,0.66415,0.65022,0.5933,0.46967,0.49044,0.30943,0.29999,2.14929,0.92427,0.68865,0.00224,0.00224,0.00224
293,35244.2,0.56184,0.66976,0.64981,0.59315,0.46966,0.49046,0.30955,0.29977,2.14991,0.92473,0.6887,0.00221333,0.00221333,0.00221333
294,35362,0.56082,0.66557,0.64894,0.5942,0.46895,0.49061,0.30963,0.30007,2.15012,0.9249,0.68873,0.00218667,0.00218667,0.00218667
295,35479.9,0.55859,0.65861,0.64979,0.59134,0.4698,0.49043,0.30964,0.29983,2.15038,0.92499,0.68885,0.00216,0.00216,0.00216
296,35597.7,0.54801,0.65909,0.64556,0.5911,0.46936,0.49027,0.30915,0.29947,2.15078,0.92528,0.68882,0.00213333,0.00213333,0.00213333
297,35715.4,0.54772,0.65144,0.64666,0.59182,0.46906,0.49003,0.30915,0.29962,2.15109,0.92546,0.68882,0.00210667,0.00210667,0.00210667
298,35833.2,0.55239,0.65549,0.64596,0.59127,0.46991,0.4899,0.30857,0.29957,2.1511,0.92581,0.68884,0.00208,0.00208,0.00208
299,35951.1,0.54385,0.6496,0.64466,0.58942,0.47001,0.48981,0.30879,0.29938,2.15134,0.92611,0.68891,0.00205333,0.00205333,0.00205333
300,36069,0.54337,0.64949,0.64551,0.58982,0.46968,0.48974,0.30881,0.29939,2.15141,0.92622,0.68889,0.00202667,0.00202667,0.00202667
